State,Name,Percentage_of_Adults_Reporting_Poor_Health,Number_of_Poor_Physical_Health_Days_in_Past_30_,Percentage_of_Adult_Smokers,Percentage_of_Obese_Adults,Food_environment_index_0_to_10,Percentage_of_Adults_Reporting_No_Physical_Activity,Access_to_exercise_opportunities,Excessive_drinking_raw,Number_of_primary_care_physicians_per_100k,Ratio_of_population_to_primary_care_physicians,Percentage_of_Medicare_enrollees_that_had_an_annual_flu_vaccination,Children_in_poverty_raw_value,Income_inequality_raw_value,Air_pollution_particulate_matter_raw_value,Life_expectancy_raw_value,Life_expectancy_Black,Life_expectancy_Hispanic,Life_expectancy_White,Diabetes_prevalence_raw_value,HIV_prevalence_raw_value,Uninsured_adults_raw_value,Median_household_income_raw_value,Median_household_income_Black,Median_household_income_Hispanic,Median_household_income_White,Percentage_Non_Hispanic_Black_raw_value,Percentage_American_Indian_and_Alaska_Native_raw_value,Percentage_Asian_raw_value,Percentage_Native_Hawaiian_Other_Pacific_Islander_raw_value,Percentage_Hispanic_raw_value,Percentage_Non_Hispanic_White_raw_value,Percentage_Females_raw_value,Percentage_Males,Percentage_Rural_raw_value,Percentage_Urban
Georgia,Catoosa,0.146967821,3.275660775,0.149983383,0.388,7.9,0.315,0.745519377,0.172713182,0.000495868,2016.666667,0.47,0.165,4.22968055,11,77.48696692,83.54772827,92.221389,77.21407606,0.167,90,0.15556452,55807,43056,67633,55332,0.027009789,0.004449718,0.013927618,0.00173539,0.031266686,0.906170276,0.516315633,0.483684367,0.2810203,0.7189797
Georgia,Charlton,0.198342211,3.800296545,0.193228261,0.354,7.1,0.326,0.731164243,0.15902177,0.000314589,3178.75,0.39,0.305,5.520577535,8.9,78.3033645,79.14234702,,77.44989689,0.167,236.5,0.194015127,40499,38990,,40559,0.287399753,0.025601481,0.00879087,0.000694016,0.047038865,0.615746453,0.426588526,0.573411474,0.510229233,0.489770767
Georgia,Chatham,0.184396465,3.398013872,0.170801142,0.324,6.9,0.26,0.896427386,0.169481499,0.000881236,1134.769531,0.45,0.2,4.66558694,9.9,77.90761976,75.2342385,90.07942532,79.04965898,0.103,701.6,0.197383894,54165,40149,47395,68192,0.401189509,0.003603105,0.029208665,0.001338197,0.065588963,0.481892841,0.519431525,0.480568475,0.045049938,0.954950062
Georgia,Chattahoochee,0.196558259,3.693457269,0.17965195,0.347,4.4,0.222,0.836602467,0.229074047,0.00077347,1292.875,0.37,0.193,4.028785983,11.5,77.81126558,80.79740278,,75.95474703,0.061,107.5,0.150292398,46869,37143,35833,50994,0.191594908,0.0133845,0.030419319,0.00935979,0.160614002,0.570479221,0.359509547,0.640490453,0.295198367,0.704801633
Georgia,Chattooga,0.190894613,3.875819737,0.189376894,0.302,7.7,0.302,0.414376321,0.152614489,8.07E-05,12385,0.44,0.247,4.662459908,10.9,72.54935013,69.69755447,,72.33145851,0.123,306.2,0.20618482,39513,23438,31635,37314,0.096813231,0.004477612,0.005445744,0.003267447,0.053892699,0.824405002,0.488503429,0.511496571,0.575591005,0.424408995
Georgia,Cherokee,0.148698121,3.100019082,0.145634601,0.268,8.7,0.252,0.913350377,0.189503064,0.000387764,2578.885417,0.48,0.094,3.835177811,11.2,80.05720612,78.6569619,90.48734163,79.69601436,0.102,145.8,0.154421085,82733,80014,57463,82463,0.067830289,0.005394473,0.020074838,0.001007283,0.10803505,0.783984985,0.507501505,0.492498495,0.171027218,0.828972782
Georgia,Clarke,0.230409543,4.28846267,0.201316948,0.24,5,0.255,0.822600545,0.159500909,0.000653214,1530.891566,0.49,0.3,6.351882998,11,78.53593466,73.65584544,91.16673891,79.82133041,0.067,319.8,0.187737352,42112,26729,31875,44366,0.278057017,0.003973926,0.042597974,0.001366528,0.108631116,0.550804995,0.526254614,0.473745386,0.058596227,0.941403773
Georgia,Clay,0.316519189,5.130206556,0.241990041,0.359,0.5,0.412,0.293119698,0.093268313,0.00033761,2962,0.33,0.448,6.024865189,10.5,74.60970093,76.55909568,,,0.156,704,0.191780822,30239,18333,,39063,0.603740908,0.003810184,0.004849325,0.001039141,0.016626256,0.36196744,0.528229997,0.471770003,1,0
Georgia,Clayton,0.231045097,3.981937019,0.186288099,0.365,5.2,0.34,0.789445078,0.126692202,0.000252496,3960.458333,0.39,0.273,3.939482491,11.5,76.48565636,76.64248601,87.72743488,71.67110304,0.112,862.5,0.248840671,46059,45643,46817,45755,0.698624035,0.005804257,0.051861955,0.001160161,0.13340124,0.096010221,0.531951038,0.468048962,0.008877359,0.991122641
Georgia,Clinch,0.268912348,4.802069534,0.236482121,0.519,6.4,0.273,0.051338629,0.130808539,0.000148655,6727,0.35,0.348,11.97063933,9.6,72.70463375,69.48457709,,73.1690247,0.252,488.1,0.210362694,37593,14971,,32622,0.267298436,0.008724428,0.003610108,0.001052948,0.05866426,0.649067389,0.513838749,0.486161251,0.604295381,0.395704619
Georgia,Cobb,0.136829787,2.924932949,0.126340274,0.291,7.7,0.224,0.937848616,0.166697557,0.000705256,1417.924953,0.49,0.132,4.364963504,10.5,80.52124936,78.48727823,88.11637858,80.34777223,0.087,459.6,0.161148142,78603,60718,51917,86788,0.274713456,0.005039208,0.055583228,0.000687045,0.131891421,0.514774762,0.515633567,0.484366433,0.00246193,0.99753807
Georgia,Coffee,0.212900747,4.048545327,0.197008058,0.347,7.1,0.332,0.557559732,0.152350768,0.00053471,1870.173913,0.36,0.314,5.044067797,10.8,74.13981566,72.18811588,91.55283721,73.86499032,0.111,254.2,0.24199453,39480,27967,33542,42107,0.280323951,0.005522939,0.009096605,0.000603346,0.119880259,0.576961456,0.486227462,0.513772538,0.665832468,0.334167532
Georgia,Colquitt,0.23811261,4.284666479,0.209691525,0.377,7.1,0.345,0.64119302,0.138989277,0.000458165,2182.619048,0.37,0.338,4.845892526,11,74.05570551,71.59427731,105.0366506,73.46011832,0.178,500,0.301968114,38633,22779,34695,43507,0.229470083,0.012589928,0.009168275,0.001776628,0.196657308,0.553627829,0.504628005,0.495371995,0.58949844,0.41050156
Georgia,Columbia,0.134060878,2.938654241,0.136919616,0.321,8.7,0.26,0.75696678,0.17927112,0.001048958,953.327044,0.46,0.098,3.619804824,11.2,80.09110005,80.34117281,86.96722844,79.43973492,0.101,145.8,0.139921229,82184,77883,64483,79058,0.176147669,0.004076712,0.042316143,0.001944378,0.068681906,0.681167405,0.512136158,0.487863842,0.162277414,0.837722586
Georgia,Cook,0.211784804,4.132259444,0.199113972,0.296,7.1,0.398,0.647513363,0.142641987,0.000636685,1570.636364,0.4,0.366,5.252522639,10.7,75.09986637,75.5924523,,74.70693119,0.16,334.8,0.230654466,38827,24418,36063,46215,0.274851416,0.00402051,0.007633143,0.000582683,0.056986365,0.645554131,0.518237968,0.481762032,0.594120381,0.405879619
Georgia,Coweta,0.153996269,3.237731955,0.157780116,0.288,8.1,0.267,0.505258528,0.172488214,0.000503095,1987.694444,0.44,0.141,4.103380503,11.3,78.58895232,76.22115129,94.2615954,78.47024512,0.095,197.9,0.152612215,70974,43704,41620,78002,0.179070915,0.004140844,0.021684583,0.001014644,0.071408984,0.708015686,0.513361762,0.486638238,0.329327584,0.670672416
Georgia,Crawford,0.191924044,3.837091112,0.18076454,0.46,8,0.432,0.052810768,0.146175973,8.13E-05,12295,0.43,0.272,5.2955061,11.4,75.4490498,72.47473095,,75.90683162,0.203,190.7,0.192902272,48004,28833,,47859,0.204984575,0.006575743,0.011933756,0.000730638,0.035070628,0.729907453,0.495534989,0.504465011,1,0
Georgia,Crisp,0.256745789,4.545721887,0.213170853,0.381,6.2,0.306,0.426383378,0.120246505,0.000835679,1196.631579,0.39,0.43,5.746724891,11,75.81264264,72.54865721,,77.16947907,0.192,602.3,0.206961283,36096,20436,32000,44196,0.44201584,0.003229946,0.013981682,0.000884917,0.034998451,0.495686032,0.527144817,0.472855183,0.470284569,0.529715431
Georgia,Dade,0.159938583,3.462343071,0.155288989,0.406,8.4,0.302,0.763361991,0.172583755,0.000307031,3257,0.42,0.183,4.689487049,10.5,76.2666434,,,75.77519204,0.241,121.2,0.17536421,48779,,36667,44051,0.011647972,0.00591643,0.010045606,0.000677924,0.022802909,0.936953038,0.508751387,0.491248613,0.72127698,0.27872302
Georgia,Dawson,0.13541413,3.115202413,0.145976384,0.281,9.1,0.24,0.959023735,0.17362061,0.000697322,1434.058824,0.47,0.134,3.835926794,10,76.7973347,,,76.66566788,0.164,118.9,0.195106737,68835,,,65890,0.007574852,0.004863852,0.008731013,0.000637882,0.04847905,0.919626839,0.505641271,0.494358729,0.803090013,0.196909987
Georgia,Decatur,0.202596661,3.921074234,0.191417266,0.271,6.6,0.254,0.619639394,0.139818915,0.000449169,2226.333333,0.35,0.357,6.21785915,10.9,73.88291954,71.94813419,,74.80281832,0.147,666.4,0.219413482,38441,28981,31172,44927,0.419567263,0.008240828,0.006208843,0.001354657,0.062577611,0.49855127,0.516199436,0.483800564,0.564758279,0.435241721
Georgia,DeKalb,0.162924442,3.17135655,0.158184321,0.263,6.5,0.23,0.929217379,0.162522354,0.001072681,932.2438119,0.44,0.234,4.85926389,10.2,80.16099425,78.0914237,88.74607599,82.38214436,0.085,1203.3,0.193747634,63477,48026,45456,91169,0.537250284,0.004679086,0.065701506,0.000697898,0.085994729,0.291811071,0.527108298,0.472891702,0.002630465,0.997369535
Georgia,Dodge,0.207700807,3.884253443,0.192031244,0.344,7.3,0.347,0.545512938,0.14756749,0.000385914,2591.25,0.41,0.339,5.434800243,11.1,75.85259256,76.93808423,,75.54389454,0.165,475.4,0.197395833,35636,19917,,43489,0.295097803,0.004588264,0.005409321,0.001787008,0.036029945,0.64757305,0.479014731,0.520985269,0.722288493,0.277711507
Georgia,Dooly,0.235225944,4.124704999,0.195820008,0.382,7.1,0.329,0.214908165,0.12989419,7.28E-05,13737,0.35,0.382,4.824958551,11.2,79.23202843,77.92098014,,78.90247001,0.161,320.3,0.220063787,37278,27308,38516,48761,0.489347731,0.002699548,0.007150153,0.000729608,0.068729024,0.424266745,0.456369473,0.543630527,0.536667114,0.463332886
Georgia,Dougherty,0.253878885,4.425561031,0.216075532,0.373,3.9,0.317,0.801512187,0.117068921,0.000770933,1297.130435,0.4,0.437,5.543253595,10.7,74.43244661,74.0607903,89.92776491,74.59817725,0.15,939.9,0.182368447,38806,31481,46815,56320,0.702552525,0.002739936,0.010050086,0.00214811,0.029284438,0.244391351,0.541137402,0.458862598,0.139597103,0.860402897
Georgia,Douglas,0.179401863,3.397023743,0.166399611,0.313,6.7,0.284,0.795201015,0.153030736,0.000361407,2766.961539,0.43,0.209,4.087291636,11.4,77.69813878,77.51674062,90.92450861,76.34401694,0.105,341.9,0.173323218,60512,61187,55013,62861,0.469541942,0.004665213,0.017147064,0.001678926,0.099964908,0.388919088,0.524980906,0.475019094,0.157571958,0.842428042
Georgia,Early,0.248050232,4.369113139,0.210191099,0.435,6.3,0.293,0.586664244,0.120942588,0.000679876,1470.857143,0.34,0.404,5.5543544,10.8,73.88116712,72.2395682,,76.11876182,0.194,259.7,0.185862493,34984,20908,33571,42235,0.509710159,0.005660193,0.007221626,0.000585537,0.023128721,0.445691422,0.533326827,0.466673173,0.659520349,0.340479651
Georgia,Echols,0.222269817,4.050308709,0.190945517,0.278,8.3,0.236,0.00173525,0.157085432,,,0.42,0.363,5.142611067,9.5,82.29238525,,,79.95436188,0.112,,0.339399069,38667,,20546,40000,0.04775,0.03025,0.00525,0.0025,0.301,0.61475,0.48325,0.51675,1,0
Georgia,Effingham,0.142838425,3.097287345,0.162798352,0.399,8.5,0.351,0.62631579,0.174195009,0.000250075,3998.8,0.39,0.123,3.875405173,10.4,76.15333664,75.70328576,99.98539182,75.92539397,0.1,134.7,0.168964769,65793,51384,53169,68083,0.137594469,0.004534491,0.011320148,0.001254221,0.048174948,0.780961569,0.501543657,0.498456343,0.670526316,0.329473684
Georgia,Elbert,0.199425734,3.901609429,0.178417362,0.401,6.4,0.391,0.546811465,0.140504281,0.000523314,1910.9,0.32,0.301,4.767463012,10.6,74.63867437,72.69179671,,75.00012634,0.081,192.3,0.212430001,39681,26220,43438,43636,0.281694561,0.004497908,0.010617155,0.000523013,0.058891213,0.634780335,0.521600418,0.478399582,0.706188634,0.293811366
Georgia,Emanuel,0.235798464,4.285704898,0.21225065,0.277,5.8,0.314,0.450172582,0.144321512,0.000443853,2253,0.33,0.344,5.1446793,10.7,72.05725304,70.82743762,,72.39928306,0.174,328.3,0.202692838,37574,27018,42571,39004,0.343667079,0.004643552,0.007164338,0.000707589,0.044931895,0.591278967,0.507783478,0.492216522,0.66882025,0.33117975
Georgia,Evans,0.222605397,4.105679199,0.192690896,0.314,7.4,0.285,0.712545455,0.141675871,0.000278422,3591.666667,0.44,0.387,6.07706659,10.4,75.55016243,74.33932277,,76.42641592,0.073,478.1,0.220785936,37319,28480,26827,55855,0.299878743,0.005409943,0.012778659,0.003544446,0.119205298,0.559556012,0.51347822,0.48652178,0.612818182,0.387181818
Georgia,Fannin,0.171760816,3.677597055,0.157159396,0.263,8.6,0.296,0.801663711,0.142813242,0.000434405,2302,0.44,0.272,4.546196885,9.4,76.9354744,,,76.40909342,0.152,167.9,0.208275661,43439,,62019,46259,0.00712525,0.004621784,0.006663072,0.000500693,0.025304267,0.94642582,0.51432753,0.48567247,1,0
Georgia,Fayette,0.129148319,2.799335912,0.128213859,0.292,8.6,0.187,0.895708803,0.163372009,0.001101742,907.6532258,0.49,0.076,4.052817244,11.5,81.27588962,79.47859281,89.98096744,81.38092693,0.121,191.3,0.122860627,95021,84499,60166,90653,0.236658176,0.004512643,0.053367296,0.001216298,0.074123692,0.613948651,0.515164068,0.484835932,0.181782353,0.818217647
Georgia,Floyd,0.190317978,3.846205761,0.170058299,0.377,7.4,0.284,0.5838637,0.154778636,0.001239589,806.7190083,0.47,0.323,4.890966687,10.9,75.29585499,71.35803972,102.3768517,75.24937827,0.144,240.1,0.225581815,44906,32734,31128,52385,0.144301367,0.007699613,0.016553147,0.002849061,0.112931061,0.709069,0.516915662,0.483084338,0.368221602,0.631778398
Georgia,Forsyth,0.129925693,2.81228677,0.125461395,0.273,9.4,0.212,0.857416344,0.17990711,0.000390407,2561.426966,0.48,0.054,3.925407975,11.2,82.06402688,80.60882458,91.10395553,81.20343296,0.079,72.4,0.135357419,105921,90760,62848,100561,0.037935523,0.00496171,0.145039136,0.000688892,0.096922388,0.702939834,0.50408686,0.49591314,0.099218852,0.900781148
Georgia,Franklin,0.192883131,3.959808963,0.183544441,0.327,7.9,0.326,0.339838797,0.149462001,0.000262927,3803.333333,0.52,0.255,5.234620142,10.5,74.11904033,71.54967035,,73.79126839,0.139,111.4,0.227758835,42904,26750,50950,40779,0.092820223,0.004169743,0.012248621,0.000738392,0.04625809,0.831646614,0.509533944,0.490466056,0.889286361,0.110713639
Georgia,Fulton,0.147536181,3.096035254,0.149255095,0.25,6.9,0.218,0.944588255,0.202261689,0.001085054,921.6132743,0.46,0.193,5.937699808,12,79.48340285,75.1967111,88.78486641,82.75192442,0.082,1577.9,0.150609871,70808,40973,53825,101649,0.43613741,0.002809219,0.074718554,0.000348534,0.072690203,0.396741687,0.515741148,0.484258852,0.01077689,0.98922311
Georgia,Gilmer,0.172202889,3.63319373,0.156376466,0.235,8.4,0.356,0.873144352,0.151213732,0.000521614,1917.125,0.43,0.302,4.234941995,9.9,76.90414596,,87.75967511,76.87873833,0.198,151.1,0.262662639,47757,50583,39706,49818,0.006327882,0.006976895,0.007236501,0.004900052,0.119061527,0.854977934,0.49905893,0.50094107,0.8764315,0.1235685
Georgia,Glascock,0.171068128,3.688350651,0.173514465,0.256,6.2,0.236,0.009733939,0.159152196,0.000326584,3062,0.41,0.212,4.5262742,10.6,73.73596709,,,74.51410957,0.171,197.2,0.177083333,42820,41169,,42071,0.088814691,0.005008347,0.002003339,0.00066778,0.019365609,0.871118531,0.504507513,0.495492487,1,0
Georgia,Glynn,0.180590845,3.665037221,0.163922857,0.333,6.9,0.269,0.748022003,0.143393081,0.000515935,1938.227273,0.43,0.266,5.112247313,8.9,77.03202124,73.42477904,111.1888953,77.55207584,0.147,424.2,0.208230721,53906,34229,36042,59570,0.262277192,0.004963682,0.016052758,0.00188925,0.068447177,0.634037011,0.529025217,0.470974783,0.205661467,0.794338533
Georgia,Gordon,0.188818226,3.729276636,0.180074667,0.296,7.9,0.331,0.574312326,0.171302364,0.000455429,2195.730769,0.46,0.268,4.349717768,11,75.61927026,76.03767012,90.24335507,74.54258794,0.149,117.2,0.257937778,49101,22941,40625,45578,0.038623559,0.0060501,0.012360232,0.003623126,0.162537922,0.77018289,0.507168241,0.492831759,0.515583663,0.484416337
Georgia,Grady,0.208227036,3.976701026,0.190488994,0.343,7,0.378,0.537563472,0.139162445,0.000483501,2068.25,0.41,0.311,5.116369585,11.1,75.7325979,72.4027145,83.58203521,76.66090332,0.169,329.1,0.254405913,41002,26971,32326,50482,0.283214805,0.012647487,0.006586391,0.002868919,0.117100372,0.57754162,0.517900436,0.482099564,0.623605614,0.376394386
Georgia,Greene,0.214881052,3.997413451,0.168480146,0.331,7.5,0.294,0.602788546,0.121255005,0.000520803,1920.111111,0.46,0.354,5.914324736,11.1,77.71034254,73.44064496,,79.08256584,0.137,130.4,0.227835397,54016,25641,,67136,0.333314499,0.005763363,0.010340151,0.001356085,0.062040909,0.579274494,0.518533168,0.481466832,0.827497812,0.172502188
Georgia,Gwinnett,0.164394861,3.118960772,0.144951343,0.303,8,0.241,0.869378794,0.145372791,0.000631343,1583.924269,0.44,0.128,3.979977963,11.2,80.98600324,80.53879893,88.70043815,79.5286486,0.109,351.5,0.225014451,72008,63150,48691,82614,0.275519762,0.008489072,0.123654181,0.00105305,0.214783446,0.363351912,0.511753313,0.488246687,0.004855207,0.995144793
Georgia,Habersham,0.180459405,3.555468137,0.163313558,0.256,8,0.225,0.728723775,0.162891825,0.000493639,2025.772727,0.46,0.207,4.559907253,9.7,77.37725115,74.75890729,,76.74672012,0.087,110.7,0.229641559,51829,66875,47530,49020,0.037983608,0.010333128,0.023618578,0.002908258,0.151097206,0.771084868,0.527408126,0.472591874,0.587625752,0.412374248
Georgia,Hall,0.183148487,3.34815389,0.156368431,0.326,8.3,0.26,0.712395094,0.159530537,0.000541802,1845.694444,0.46,0.202,4.12844104,10.5,79.35746876,76.83597843,96.21911522,78.17833232,0.127,140,0.269620232,61631,40599,48080,66570,0.073218632,0.008389893,0.020925263,0.001998536,0.289832202,0.602568415,0.502651523,0.497348477,0.205566439,0.794433561
Georgia,Hancock,0.270901184,4.487638629,0.215611407,0.315,5,0.28,0.094071482,0.117894747,0.000116809,8561,0.32,0.447,5.372464703,10.9,76.35526611,75.40691515,,79.18558434,0.189,326.2,0.19244913,31716,27254,,72768,0.708433158,0.00574988,0.01006229,0.000239578,0.023957834,0.245328222,0.449808337,0.550191663,0.615865946,0.384134054
Georgia,Haralson,0.162906959,3.570483239,0.175077137,0.234,8.2,0.268,0.199895761,0.164505994,0.000444353,2250.461539,0.35,0.23,5.300355259,10.7,73.38959734,,,73.34654747,0.089,112.7,0.183951683,47662,45329,,46650,0.046388785,0.003690787,0.008160363,0.000474046,0.018284631,0.908678428,0.514610774,0.485389226,0.773592773,0.226407227
Georgia,Harris,0.133688681,2.899200792,0.136926708,0.359,9,0.246,0.145109918,0.1701873,0.000353826,2826.25,0.42,0.128,4.294009459,11.3,80.39498413,78.50899091,,80.57067752,0.139,129,0.12448483,74686,46518,79831,79561,0.164060914,0.005018129,0.011428571,0.001363307,0.03799855,0.765743292,0.499782451,0.500217549,0.966837372,0.033162628
Georgia,Hart,0.191586119,3.815969909,0.175706718,0.328,7.6,0.259,0.738468251,0.14168367,0.000348918,2866,0.49,0.236,4.873997642,10.6,78.174193,78.21900183,,77.8701389,0.083,175,0.218482681,47171,26654,27292,45874,0.188896126,0.002145676,0.010766696,0.000344841,0.038583854,0.746273804,0.504617035,0.495382965,0.744655535,0.255344465
Georgia,Heard,0.183730182,3.763686177,0.175411731,0.384,8,0.262,0.250042251,0.158523352,0.000170503,5865,0.34,0.257,4.504145493,10.8,74.14647303,,,73.85279034,0.201,164.1,0.182944191,46218,29167,,49231,0.096472767,0.00505093,0.005387659,0.000168364,0.028201027,0.847461908,0.501978281,0.498021719,1,0
Georgia,Henry,0.172022643,3.433095017,0.15813825,0.36,7.3,0.265,0.7743549,0.143611729,0.000473843,2110.401869,0.42,0.123,3.626787268,11.7,77.42766108,77.40457085,84.85648176,76.62161163,0.13,324.2,0.156174009,72970,67098,51820,71456,0.452536704,0.003605247,0.034367127,0.001303101,0.07164017,0.417852489,0.523290765,0.476709235,0.138533361,0.861466639
Georgia,Houston,0.187560981,3.540190877,0.171931633,0.397,6.9,0.281,0.766640458,0.154936799,0.000534275,1871.695122,0.39,0.175,4.426041667,11.3,77.49474761,76.62098423,90.34022893,77.39572158,0.098,264.5,0.166163495,60728,47343,49738,65760,0.316834867,0.004824113,0.031987084,0.001955374,0.06720954,0.556110865,0.515408216,0.484591784,0.099621158,0.900378842
Georgia,Irwin,0.223059715,4.18349945,0.203376754,0.404,7.1,0.269,0.489725309,0.146614091,0.00031881,3136.666667,0.47,0.333,4.872886937,10.6,73.6880119,72.07291419,,73.94583873,0.178,526.5,0.177901464,38156,18929,,40878,0.276335391,0.001915301,0.008299638,0.000319217,0.040646946,0.665035114,0.479782933,0.520217067,0.647095827,0.352904173
Georgia,Jackson,0.153273462,3.295156671,0.156934327,0.296,8.9,0.311,0.30303381,0.176987731,0.000533183,1875.527778,0.49,0.132,4.136540867,11,76.76406679,74.82061248,89.62250363,76.48627636,0.12,95.9,0.190240997,68984,39654,63370,64394,0.069481128,0.003663628,0.020433955,0.000653205,0.081380819,0.811365766,0.507171055,0.492828945,0.600148797,0.399851203
Georgia,Jasper,0.202612032,3.970542677,0.19118412,0.382,7.2,0.272,0.707985612,0.146352354,0.000358064,2792.8,0.45,0.238,4.158358209,11.3,75.81239749,76.53419714,,75.27008601,0.127,191.6,0.211557178,51241,39023,,44623,0.196082621,0.004843305,0.002777778,0.00014245,0.040242165,0.742378917,0.510968661,0.489031339,0.817625899,0.182374101
Georgia,Jeff Davis,0.213672384,4.090534523,0.194255461,0.31,7.7,0.336,0.638704539,0.153854933,0.000266223,3756.25,0.39,0.309,4.907607299,10.6,72.99024173,72.80228291,87.97573432,71.87961792,0.243,49.6,0.235321528,37211,33317,29137,38305,0.14565174,0.008250715,0.006919955,0.001064608,0.122163817,0.71308803,0.5070863,0.4929137,0.695115477,0.304884523
Georgia,Jefferson,0.239747454,4.263041102,0.204761111,0.287,6.5,0.223,0.500886001,0.125216215,0.00031953,3129.6,0.26,0.352,5.730979534,11,72.94284682,71.18458456,,74.37865269,0.222,396.7,0.201769309,38274,23224,14856,52838,0.524173688,0.002333117,0.006351264,0.000777706,0.037783539,0.421516526,0.517368762,0.482631238,0.806674542,0.193325458
